Open,High,Low,Close,Volume,Adjustment Factor,Adjustment Type
1182.097057,1208.551263,1167.955432,1178.349749,35310.54627,,
1222.336001,1253.563563,1168.803037,1172.059626,51758.03284,,
1259.452189,1274.084532,1213.41384,1222.336001,250471.6925,,
1249.057872,1273.995311,1240.180322,1257.801589,46492.89851,,
1256.240211,1265.117761,1235.719242,1240.314154,14066.0597,,
1244.641402,1275.735132,1232.596486,1240.0911,41181.50149,,
1263.37794,1266.946804,1239.332717,1243.97224,28142.03284,,
1276.76118,1289.252205,1251.779131,1260.032129,52867.23582,,
1252.671347,1281.75759,1252.671347,1274.709084,97572.41194,,
1239.288106,1262.485723,1236.566847,1253.340509,156590.3821,,
1243.749186,1251.779131,1226.797081,1234.603972,21021.98508,,
1234.827026,1248.834818,1226.797081,1243.124635,39834.37612,,
1231.704269,1257.444703,1214.306056,1227.020135,54848.8209,,
1275.868964,1275.868964,1231.079718,1239.868046,49897.61194,,
1231.258161,1275.868964,1218.811747,1269.891117,122130.1881,,
1254.455779,1260.61207,1231.258161,1244.998289,70301.6597,,
1237.503674,1265.162372,1224.120433,1251.020747,65222.67761,,
1223.228217,1249.548591,1218.142585,1245.0429,87216.1791,,
1189.324007,1223.228217,1172.594956,1214.573721,64315.04776,,
1164.5204,1194.141973,1164.5204,1185.175202,17728.52239,,
1177.725198,1194.677303,1177.725198,1181.561727,89542.53134,,
1186.647358,1186.647358,1152.698537,1178.528192,19343.31045,,
1225.904865,1225.904865,1199.138383,1208.774317,28280.8209,,
1178.617414,1230.365945,1174.245555,1218.990191,86784.39403,,
1192.892871,1212.521624,1170.453637,1178.39436,30983.88358,,
1192.446763,1222.336001,1186.825802,1196.506346,41223.35821,,
1192.000655,1199.941378,1182.944662,1192.669817,21034.10149,,
1169.695253,1200.030599,1169.695253,1184.059932,45281.25672,,
1164.788065,1186.468915,1160.148542,1169.962918,19158.2597,,
1125.307504,1186.647358,1125.307504,1173.576393,47911.6209,,
1126.021277,1133.114395,1106.437135,1125.307504,12970.07463,,
1133.069784,1137.575475,1119.731154,1128.38565,9090.61791,,
1123.835348,1145.426977,1117.054506,1127.181158,15827.34627,,
1161.665309,1173.219507,1119.731154,1128.430261,26439.12537,,
1161.665309,1182.186278,1146.497636,1153.724586,35357.91045,,
1127.002715,1177.725198,1115.270074,1160.951536,30198.5194,,
1129.590142,1138.467691,1110.808993,1125.842834,17036.78508,,
1139.359907,1158.988661,1119.909597,1129.590142,27339.04478,,
1132.26679,1158.096445,1132.26679,1141.813502,28763.27463,,
1161.75453,1174.51322,1124.192234,1130.303914,31168.93433,,
1195.034189,1203.599464,1168.892259,1174.736274,18687.92239,,
1204.49168,1204.49168,1181.472505,1188.208737,13965.82388,,
1208.863538,1212.209349,1187.807239,1192.089876,19747.55821,,
1213.41384,1240.180322,1188.431791,1197.666227,24756.04478,,
1220.551569,1221.399174,1200.030599,1209.577311,29781.05373,,
1226.886303,1240.135711,1209.889587,1220.863844,19913.88358,,
1245.533618,1268.463571,1228.046184,1236.031517,159059.9284,,
1204.49168,1253.251287,1194.186584,1246.425834,78691.72836,,
1197.978502,1208.060544,1189.324007,1198.023113,17305.54925,,
1202.796469,1215.109051,1181.650949,1196.104849,26739.83284,,
1190.216223,1208.060544,1190.216223,1199.049162,20326.94328,,
1208.95276,1208.95276,1188.342569,1196.461735,26202.30448,,
1200.164432,1213.41384,1187.494964,1206.677609,35806.21791,,
1203.510242,1207.926711,1189.324007,1199.182994,17155.74627,,
1184.684483,1212.521624,1168.803037,1204.357847,44341.68358,,
1192.000655,1201.591977,1145.60542,1180.134181,51291,,
1215.287494,1226.797081,1182.186278,1186.379694,40388.42687,,
1229.473729,1247.31805,1204.625512,1214.52911,45530.19403,,
1189.591671,1234.559361,1189.591671,1227.778519,82223.11343,,
1204.49168,1240.180322,1165.814113,1220.59618,119615.4806,,
1239.288106,1262.485723,1229.116843,1251.466855,130955.3463,,
1193.338979,1243.659965,1193.338979,1231.971934,64768.86269,,
1191.866822,1191.866822,1191.866822,1191.866822,0,,
1194.677303,1199.138383,1173.442561,1191.866822,64960.52239,,
1194.632692,1204.49168,1159.880877,1195.435687,70917.39403,,
1181.204841,1198.558443,1169.51681,1195.524908,54483.12537,0.997193,17
1189.010255,1192.435644,1156.802704,1172.639566,24442.1194,,
1204.669175,1221.529205,1165.432904,1185.762809,53253.8597,,
1222.463402,1234.252078,1192.213216,1210.407813,33540.44776,,
1218.904557,1240.257629,1192.702557,1212.187236,41494.32537,,
1176.198412,1229.581093,1153.955628,1215.434683,67662.48358,,
1209.028761,1209.028761,1165.655332,1178.511661,28530.8597,,
1228.291012,1228.291012,1196.661773,1206.048228,29120.15821,,
1245.595897,1256.272434,1209.429131,1230.248377,41936.02388,,
1242.926763,1274.511517,1236.74327,1241.05837,99041.80299,,
1240.657999,1240.657999,1240.657999,1240.657999,0,,
1214.456,1265.34749,1205.647858,1240.657999,114902.194,,
1205.558886,1222.819287,1191.946303,1205.069545,41138.54328,,
1233.718251,1236.609813,1205.959257,1211.253039,36660.97612,,
1198.441196,1245.595897,1195.327206,1230.337348,184364.5164,,
1199.330907,1218.726615,1178.867546,1197.506999,80299.90746,,
1141.499669,1227.80167,1135.093747,1195.905518,158371.4955,,
1136.561771,1136.561771,1136.561771,1136.561771,0,,
1136.561771,1136.561771,1136.561771,1136.561771,0,,
1126.419061,1142.38938,1126.374576,1136.561771,77428.31642,,
1085.536825,1128.509883,1081.889008,1121.125279,93726,,
1076.55074,1098.971466,1064.984492,1081.577609,129073.997,,
1091.675833,1093.989083,1055.064211,1068.231939,55394.0597,,
1068.543338,1103.197595,1051.371909,1083.490489,70491.11642,,
1088.116988,1101.462658,1061.470133,1064.628608,65605.99702,,
1112.050223,1112.050223,1081.889008,1085.670281,66896.94627,,
1133.492267,1134.337493,1099.727721,1107.245782,56015.30149,,
1146.659995,1146.659995,1121.036308,1132.380128,110965.4597,,
1138.830535,1170.9936,1129.933421,1139.141934,172522.3701,,
1146.215139,1147.282793,1125.573836,1128.465398,56449.28955,,
1147.772134,1152.176205,1133.091897,1136.561771,64091.44478,,
1177.088123,1184.561699,1139.008477,1141.633126,175362.0179,,
1178.82306,1205.291973,1166.545044,1173.039936,79198.41493,,
1171.304999,1188.654371,1161.295747,1171.838826,264459.5463,,
1185.985237,1219.794268,1161.96303,1168.368952,55572.50149,,
1190.522765,1211.964808,1162.852741,1181.892564,157934.203,,
1218.904557,1226.689531,1187.764659,1191.990788,36288.67164,,
1222.596859,1222.596859,1222.596859,1222.596859,0,,
1240.257629,1242.926763,1218.904557,1222.596859,50304.06269,,
1240.257629,1252.713588,1234.518991,1236.164957,215097.2597,,
1250.044454,1267.838681,1229.892492,1236.0315,64532.04179,,
1249.154743,1267.838681,1238.478207,1246.040753,59739.44776,,
1235.987015,1258.852597,1235.987015,1254.181612,150537.6806,,
1267.838681,1273.17695,1223.842455,1231.182574,121805.2478,,
1227.80167,1283.853486,1227.80167,1263.301153,201309.8776,,
1260.720991,1262.500413,1219.794268,1224.109368,41261.91045,,
1263.390125,1283.40863,1246.530094,1256.227948,44148.92239,,
1266.059259,1285.632908,1250.934166,1259.252967,65515.67463,,
1298.978579,1357.966442,1255.382722,1266.103744,184309.4418,,
1285.632908,1298.711665,1285.632908,1295.108334,177840.3761,,
1282.741347,1282.741347,1282.741347,1282.741347,0,,
1227.80167,1293.640311,1220.550523,1282.741347,263145.4657,,
1211.786866,1236.609813,1210.007443,1224.064883,119644.1194,,
1213.566289,1223.264142,1193.102928,1211.608924,73308.73433,,
1223.353114,1252.669103,1198.708109,1209.829501,193402.2627,,
1128.24297,1128.24297,1128.24297,1128.24297,0,,
1141.499669,1143.19012,1117.477462,1128.24297,31316.53433,,
1130.734162,1146.793451,1129.933421,1139.230905,56040.63582,,
1133.403296,1134.381978,1116.810179,1125.885235,265480.6299,,
1132.780498,1146.793451,1123.794413,1128.020542,45751.59403,,
1124.595153,1138.830535,1117.166063,1124.72861,47495.25672,,
1138.830535,1152.176205,1117.477462,1120.991822,65479.32537,,
1171.749855,1174.418989,1132.602555,1142.300409,45507.06269,,
1183.316103,1184.873097,1157.469988,1162.185458,46328.77612,,
1174.418989,1202.889752,1174.418989,1186.65252,125523.8866,,
1161.918545,1193.903668,1158.092786,1171.838826,171146.606,,
1153.421801,1153.421801,1153.421801,1153.421801,0,,
1141.499669,1173.351335,1141.499669,1153.421801,169680.5194,,
1135.271689,1155.735051,1130.155849,1135.182718,56419.54925,,
1134.381978,1149.4181,1127.264287,1131.356959,49776.44776,,
1134.470949,1158.404185,1125.484865,1133.75918,73156.72836,,
1139.720246,1165.521876,1129.266138,1132.691526,104746.4328,,
1121.926019,1145.948226,1115.609068,1135.67206,74290.16418,,
1122.81573,1145.058514,1121.970505,1128.287455,47663.78508,,
1129.933421,1158.404185,1115.69804,1123.260586,58719.46567,,
1127.264287,1160.183607,1126.374576,1131.090046,90929.31045,,
1132.513584,1138.786049,1120.502481,1127.264287,38742.79702,,
1152.13172,1159.204925,1117.477462,1125.52935,137732.8299,,
1124.595153,1174.418989,1124.595153,1145.948226,76715.65075,,
1145.859255,1149.4181,1114.897299,1119.434827,45574.25373,,
1144.569173,1145.90374,1113.295819,1135.805516,64200.49254,,
1154.845339,1169.080721,1143.279092,1146.215139,39947.82985,,
1168.858293,1177.088123,1142.38938,1145.948226,50549.69552,,
1138.830535,1184.161328,1131.712844,1157.959329,111455.6239,,
1153.065917,1183.938901,1100.306033,1146.215139,219465.7791,,
1098.882495,1178.42269,1090.786122,1165.07702,353627.5701,,
1072.102183,1096.12439,1072.102183,1090.786122,43066.15522,,
1072.991895,1088.650814,1055.953922,1070.011362,61558.01194,,
1066.585973,1066.585973,1066.585973,1066.585973,0,,
1033.844595,1096.12439,1028.150442,1066.585973,116729.5701,,
1028.550812,1044.521131,1005.373832,1037.269984,45005.88358,,
1040.072574,1048.391376,1031.88723,1036.246816,47251.82687,,
1048.079977,1062.671243,1036.6027,1040.206031,59240.47164,,
1040.072574,1065.874204,1037.092041,1041.362656,74332.0209,,
1046.389525,1065.874204,1021.388636,1033.399739,60307.81791,,
1023.168059,1081.132753,1010.845556,1051.416394,119357.7313,,
1062.315358,1062.315358,1026.548962,1035.090191,114735.8687,,
1093.41077,1105.021503,1068.543338,1071.4349,51259.05672,,
1100.083605,1113.874131,1079.353331,1086.693449,54189.02687,,
1094.878794,1168.057553,1073.481236,1098.12624,361335.8149,,
1129.933421,1129.933421,1089.540526,1091.364434,88667.94627,,
1156.624762,1157.959329,1120.591452,1125.92972,146817.9403,,
1171.749855,1195.772062,1142.166952,1163.475539,484923.2776,,
1036.958585,1036.958585,1036.958585,1036.958585,0,,
1009.911359,1045.410843,1009.911359,1036.958585,168388.4687,,
994.875238,1014.270945,987.935489,1006.085601,41570.32836,,
990.204253,1001.814986,987.62409,997.944742,39647.12239,,
965.64822,995.587007,965.64822,990.515652,47117.44478,,
968.005955,989.848368,968.005955,970.942002,19588.94328,,
976.947554,984.643557,965.559248,974.67879,20942.67761,,
996.476718,1002.48227,970.274719,982.10788,35832.65373,,
985.800182,1004.48412,984.065245,996.877088,66625.9791,,
983.131048,994.65281,975.212617,979.839116,39495.11642,,
978.726976,998.256141,970.808545,981.485082,49884.39403,,
1006.79737,1018.719502,987.579604,991.316392,53043.47463,,
998.256141,1013.381234,992.117132,1001.770501,45272.44478,,
1007.153254,1040.962286,988.736229,996.25429,115839.5642,,
972.454511,1016.050368,972.454511,1007.019798,158988.3313,,
983.131048,996.476718,968.45081,972.543483,36182.92836,,
1004.48412,1005.373832,978.771462,983.486932,41038.30746,,
955.549996,1003.594409,952.925347,995.898406,96109.62985,,
969.785377,978.682491,943.983748,952.080121,72772.30746,,
998.256141,1003.149553,955.90588,965.826162,108948.6269,,
997.722314,997.722314,997.722314,997.722314,0,,
1023.168059,1023.168059,988.469316,997.722314,76584.57313,,
1023.346001,1023.346001,1023.346001,1023.346001,0,,
1039.182863,1047.190265,1011.334898,1023.346001,173804.5075,,
1041.140228,1049.859399,1029.840894,1039.850147,107828.409,,
1032.109658,1048.079977,1011.51284,1040.828829,101187.5104,,
1019.698184,1049.414544,979.750145,1037.492411,236945.3642,,
1028.506327,1048.257919,965.514763,1023.123573,404064.9134,,
993.051329,1058.222686,985.800182,1027.082789,147964.594,,
998.523054,998.523054,998.523054,998.523054,0,,
989.403513,1005.373832,989.403513,998.523054,21859.1194,,
949.144074,992.028161,939.535191,981.974423,61707.81493,,
920.851253,953.770573,920.851253,942.782638,97266.19702,,
890.601067,926.10055,890.601067,920.762282,87636.94925,,
909.24052,915.690927,876.365685,883.394405,49081.40597,,
927.346146,949.055103,889.711355,900.832747,72904.48657,,
936.7326,936.7326,936.7326,936.7326,0,,
956.439707,962.489744,925.29981,936.7326,44978.34627,,
929.748366,976.903068,929.748366,952.925347,72757.98806,,
960.710322,960.799293,934.196923,938.823422,21952.74627,,
956.439707,978.682491,951.99115,961.066206,25662.57313,,
956.083822,991.13845,948.565762,955.238597,47940.2597,,
979.572202,995.587007,960.888264,965.781676,32928.01791,,
989.625941,989.625941,989.625941,989.625941,0,,
989.625941,989.625941,989.625941,989.625941,0,,
989.625941,989.625941,989.625941,989.625941,0,,
1031.976201,1042.741708,987.757547,989.625941,63905.29254,,
1031.175461,1044.476646,1021.032751,1023.479458,54048.03582,,
1033.221797,1053.195817,1021.877977,1027.349702,49229.00597,,
1023.168059,1045.410843,1014.270945,1032.732456,45801.16119,,
1036.513729,1066.319059,1018.719502,1024.725054,36699.52836,,
1068.72128,1083.668431,1027.616615,1036.469243,42835.94328,,
1095.234678,1110.582199,1067.653626,1071.568356,41195.8209,,
1085.447854,1124.150297,1078.285677,1100.572947,110571.1254,,
1080.999297,1101.462658,1054.307956,1091.631347,123217.3612,,
1102.352369,1110.092858,1067.698112,1080.154071,169988.9373,,
1024.947481,1105.911215,1024.947481,1088.873242,437420.3104,,
1026.726904,1058.756513,987.535119,1024.502626,231632.8657,,
1023.168059,1032.065172,1016.183825,1023.479458,40607.62388,,
1014.270945,1041.051257,1013.648147,1022.901145,59265.80597,,
1020.498925,1036.6027,1014.760286,1023.879828,58459.51343,,
1022.945631,1022.945631,1022.945631,1022.945631,0,,
995.142151,1089.006699,983.842817,1022.945631,464350.7015,,
965.336821,1007.865023,952.836376,987.802032,181669.1642,,
951.724237,965.336821,934.196923,959.375754,84577.00299,,
921.740964,965.336821,911.954139,948.699218,136994.8299,,
943.271979,963.201513,921.963392,926.767833,89725.3791,,
969.785377,975.835415,932.995813,941.537042,124842.0627,,
876.943997,876.943997,876.943997,876.943997,0,,
876.943997,876.943997,876.943997,876.943997,0,,
865.911577,884.373087,865.911577,876.943997,35952.71642,,
885.262799,892.380489,863.020015,867.513057,31173.3403,,
883.661318,889.444442,875.342517,884.106174,23107.11045,,
889.933783,903.501881,882.593665,884.150659,20587.99702,,
894.337854,915.868869,891.713206,896.695589,39626.19403,,
903.057026,918.804917,896.829046,901.322089,55071.32239,,
873.696551,902.345257,871.828157,889.889298,348187.2985,,
891.134894,894.115427,868.580711,876.72157,70979.07761,,
886.108024,894.916167,882.905063,887.086707,25901.59702,,
886.108024,886.108024,886.108024,886.108024,0,,
884.640001,896.651104,882.593665,886.108024,19142.83881,,
890.912466,900.387892,887.931933,892.647403,34781.82985,,
896.028306,904.836448,895.049623,899.231267,24290.11343,,
903.234968,913.733562,893.270201,896.250734,32215.35224,,
907.683525,916.313725,896.161763,903.01254,47185.73731,,
924.410098,937.221942,907.72801,912.398995,40388.42687,,
927.524088,934.152438,921.874421,929.792852,25787.04179,,
917.915205,944.339633,917.915205,936.33223,19232.0597,,
909.462947,934.196923,909.462947,925.166353,37802.12239,,
916.135783,925.29981,909.285005,917.826234,28734.63582,,
920.762282,937.666797,916.491667,925.433266,23661.16119,,
918.182119,938.64548,909.285005,930.059765,76836.81493,,
927.123718,927.123718,927.123718,927.123718,0,,
920.183969,947.542593,920.183969,927.123718,58282.17313,,
928.146886,951.99115,913.15525,928.1024,67957.68358,,
959.108841,965.247849,928.547256,933.129269,154290.4657,,
1002.704697,1023.168059,943.094037,962.445259,330246.1881,,
983.042077,996.476718,961.822461,985.889153,39914.78508,,
968.717724,987.490633,965.559248,975.612987,78047.35522,,
982.953105,993.674127,971.609286,978.504549,60116.15821,,
969.785377,986.689893,965.336821,978.549034,31314.33134,,
952.080121,984.020759,952.080121,972.632454,40507.38806,,
934.953178,966.315503,934.953178,960.398923,53444.41791,,
938.378566,950.923497,907.72801,934.953178,37330.68358,,
937.043999,956.350736,918.182119,933.974495,132946.8448,,
932.951327,973.344223,919.4722,945.362801,109698.7433,,
924.410098,950.967982,913.867019,934.73075,50497.92537,,
1010.044816,1010.044816,1010.044816,1010.044816,0,,
996.476718,1017.829791,988.513801,1010.044816,111187.9612,,
1001.814986,1016.050368,988.469316,1000.391448,67345.25373,,
1023.568429,1040.962286,1004.528606,1011.379383,129111.4478,,
1029.351553,1042.741708,1021.966948,1023.390486,79130.12239,,
996.521204,1040.873315,996.476718,1022.545261,204555.9761,,
985.622239,1001.459102,980.506399,997.4554,48399.58209,,
971.5648,987.579604,969.785377,980.283971,134308.2896,,
960.888264,978.638005,944.028234,965.203364,86965.03881,,
948.432305,962.667686,942.649181,956.439707,96934.64776,,
938.156139,956.439707,923.520387,948.87716,159992.8925,,
922.630675,943.094037,913.822533,931.794702,78825.00896,,
934.196923,934.196923,910.842,916.580638,45828.69851,,
932.461986,940.24696,899.49818,928.280343,80935.46866,,
925.121867,945.451772,908.929121,932.061616,155806.1194,,
886.819793,951.546295,875.520459,918.760431,305615.7134,,
889.711355,889.800326,856.881006,880.903213,41632.01194,,
890.601067,905.815131,879.92453,886.997736,90783.91343,,
896.339705,902.167314,887.042221,893.5816,78975.91343,,
912.398995,912.398995,893.003287,899.587151,65995.92537,,
894.159912,919.961541,887.931933,904.169165,212624.409,,
913.733562,918.182119,885.440741,891.001437,196024.9164,,
852.343478,907.505582,845.270273,898.69744,394367.3731,,
812.306467,852.966276,810.527045,844.869903,226782.994,,
839.798548,842.156283,806.034002,809.459391,112854.5194,,
834.949621,843.179451,823.872715,832.547401,103336.5224,,
806.968199,835.438963,806.968199,827.298104,95488.38806,,
814.575231,829.210983,793.622529,805.678118,59781.30448,,
800.74022,819.424158,800.74022,813.374121,69701.34627,,
796.291663,820.31387,795.490923,803.053469,117929.0955,,
823.11646,824.762426,787.661463,794.556726,76547.12239,,
833.615054,866.57886,803.453839,819.780043,226556.0866,,
840.332375,848.784633,818.845846,826.408392,124207.603,,
839.843034,852.343478,828.454729,833.748511,103673.5791,,
830.990406,873.696551,827.43156,832.236002,266888.3373,,
823.917201,830.856949,803.409354,823.872715,165915.6179,,
788.239775,829.166498,787.172122,819.246216,282808.209,,
806.701286,813.018237,775.383446,781.122084,108144.5373,,
793.667015,818.534447,784.058132,789.974712,124382.7403,,
812.706838,815.820827,788.462203,793.489072,86513.42687,,
786.994179,818.534447,776.095215,811.772641,324498.6,,
739.528079,821.203581,728.406687,785.0813,584910.1612,,
720.888626,747.268567,719.064717,742.820011,112350.0358,,
725.248211,730.453023,720.755169,722.401135,51995.95522,,
718.975746,734.011868,718.975746,724.75887,149536.4239,,
730.497508,740.106391,722.890476,724.536442,55651.80896,,
747.357538,757.144363,729.563311,732.9887,128620.1821,,
754.475229,766.486333,741.707871,743.709722,121174.0925,,
751.36124,751.36124,751.36124,751.36124,0,,
732.944215,755.364941,732.944215,751.36124,288479.794,,
738.371454,738.994252,723.335332,726.894177,93555.26866,,
738.193512,749.04799,729.563311,735.346435,100382.3194,,
727.783889,747.268567,727.739403,734.145325,68078.84776,0.996344,17
727.428004,727.428004,727.428004,727.428004,0,,
729.555505,735.67207,723.350294,727.428004,41760.88657,,
742.852385,748.171138,726.896129,729.910088,82718.78508,,
751.938587,751.938587,733.987798,737.843894,57367.93433,,
751.938587,751.938587,751.938587,751.938587,0,,
742.098896,763.861456,727.915556,751.938587,207572.9642,,
723.350294,746.752804,723.350294,737.48931,133442.5164,,
727.117744,740.060041,718.120188,722.596804,72719.43582,,
730.176026,730.176026,730.176026,730.176026,0,,
740.81353,744.536657,725.743733,730.176026,63996.71642,,
746.309574,760.581559,742.01025,744.758272,114056.2478,,
732.835402,750.830514,732.214881,745.423116,115641.2955,,
727.472327,727.472327,727.472327,727.472327,0,,
732.214881,741.434051,718.120188,727.472327,58792.16418,,
738.508738,751.451035,736.647175,739.173582,61390.58508,,
758.099475,765.855989,738.420092,744.403688,77451.44776,,
755.440099,771.662293,755.440099,760.625882,237254.8836,,
762.088539,765.634374,749.057596,752.913692,180312.1254,,
731.239777,764.127394,725.167534,756.947079,409717.7731,,
730.397641,737.533633,721.134147,725.522118,232232.0776,,
733.987798,740.636239,727.073421,730.397641,120835.9343,,
734.209413,742.852385,725.344826,730.441964,205049.4448,,
710.14206,745.866345,705.842735,731.018162,697230.4567,,
696.978148,709.166955,695.515491,708.63508,193504.7015,,
696.845179,710.496643,691.836688,696.224658,134559.4299,,
695.870075,710.673935,693.38799,695.471168,81543.49254,,
710.939872,717.765604,698.618097,701.23315,162754.3343,,
702.075285,720.690918,694.097157,708.546434,248166.2687,,
708.324819,708.324819,708.324819,708.324819,0,,
724.724305,738.68603,700.391014,708.324819,390176.194,,
707.394038,730.441964,696.40195,724.724305,599738.4537,,
691.526427,710.363674,680.933246,704.202786,354410.7313,,
709.166955,715.106228,689.709187,691.703719,172543.2985,,
705.044922,725.123212,696.756533,706.729194,332733.3582,,
694.097157,729.422536,683.459653,711.161487,968468.5881,,
717.233729,735.406132,682.706163,691.083198,932349.5463,,
651.325525,715.239197,648.001305,705.488151,1822558.191,,
638.25026,659.347976,637.363801,649.065056,488181.4925,,
631.15859,649.685577,629.917548,637.939999,392147.8657,,
627.612755,639.934531,627.125203,635.502238,628052.3194,,
627.524109,627.524109,627.524109,627.524109,0,,
601.772484,651.502817,595.700242,627.524109,2516187.869,,
602.969204,608.686862,594.813784,599.955244,202104.0537,,
598.403941,609.883581,598.403941,602.836235,256174.1194,,
605.362642,611.213269,596.631024,604.476183,348918.6896,,
595.877534,614.84775,590.514459,604.077277,1068362.946,,
591.711178,619.545981,578.414298,603.589725,2972686.03,,
526.556464,600.04389,525.13813,591.489563,3275104.11,,
509.713749,526.778079,509.713749,524.118703,95841.96716,,
506.167914,516.362189,505.325778,511.974219,33057.99403,,
518.578336,523.897088,505.636039,508.738644,47423.6597,,
506.167914,525.58136,506.167914,516.894064,62862.1791,,
512.417448,516.67245,506.788435,509.226197,25642.74627,,
519.464795,526.512141,510.33427,513.126615,45012.49254,,
524.030057,526.999693,516.849741,523.099275,41692.59403,,
536.529124,546.945014,512.373125,521.282035,97137.32239,,
509.891041,542.424075,509.891041,533.426519,210338.8119,,
511.84125,516.716773,502.976663,511.752604,53336.47164,,
510.777499,521.237712,507.896509,509.846718,138871.7731,,
513.259584,520.75016,507.940832,514.057397,72194.02388,,
523.586827,527.487246,502.577756,513.392553,86884.62985,,
523.099275,529.171517,518.755628,520.75016,28766.5791,,
527.442923,537.105323,519.464795,521.592295,28459.26269,,
541.094387,541.094387,526.556464,528.90558,40402.74627,,
564.674188,567.289241,544.595899,546.812045,53387.1403,,
562.945593,574.868463,562.945593,564.895803,53681.23881,,
567.244918,572.652316,562.901271,564.452573,39335.4,,
564.275282,576.818672,564.230959,567.156272,57132.21493,,
559.399759,566.447105,559.399759,562.325072,19391.77612,,
567.776793,575.090078,562.103458,564.85148,25512.77015,,
577.173256,581.91581,569.638357,570.879399,33006.22388,,
579.566694,586.481072,564.984448,575.223046,92691.69851,,
570.258878,585.062738,570.258878,575.533307,50426.32836,,
574.513879,589.938261,564.940126,572.076118,40587.79702,,
580.674767,595.21269,576.198151,578.059714,50611.3791,,
590.38149,599.512015,581.561226,585.860551,48985.57612,,
586.924301,598.359618,585.949197,587.899406,64746.83284,,
588.608573,601.018994,582.802268,586.658364,53533.63881,,
591.267949,601.373578,586.835655,593.262481,51116.96418,,
593.927325,613.385093,576.375443,590.736074,113768.7582,,
609.883581,618.615199,592.154407,596.143472,64426.29851,,
610.060873,618.92546,606.027486,608.19931,75730.91642,,
618.748168,620.521086,609.883581,614.581812,83899.58508,,
613.385093,627.612755,610.77004,615.468271,147787.2537,,
614.315875,618.482231,605.983163,611.612176,144614.9552,,
604.520506,626.726297,601.772484,612.986187,384761.2567,,
601.240609,601.240609,601.240609,601.240609,0,,
602.791912,614.227229,599.512015,601.240609,73849.56716,,
595.389982,610.504102,592.243053,599.068785,93196.18209,,
584.087633,602.61462,584.087633,590.38149,113746.7284,,
602.791912,605.451288,580.630444,582.048778,74877.2597,,
602.791912,605.406965,591.267949,599.379046,97222.13731,,
592.154407,617.773064,592.154407,604.786444,182038.1642,,
587.677791,595.655919,581.516903,589.760969,108451.8537,,
603.67837,607.401497,578.90185,583.511435,67730.77612,,
596.586701,617.773064,593.528418,610.105196,136882.4776,,
592.154407,608.997123,583.289821,602.481651,176774.1313,,
612.58728,616.975251,590.38149,595.478628,120401.9463,,
629.385673,638.25026,607.268528,612.144051,156709.3433,,
619.634627,638.161614,616.310407,619.501658,313288.7104,,
601.949776,638.959426,601.949776,622.382649,463307.5881,,
602.836235,612.542957,590.470136,595.567273,137315.3642,,
594.813784,616.088792,590.38149,608.465247,187274.6597,,
596.586701,608.997123,570.74643,597.295868,127132.0657,,
581.250966,600.531442,577.971068,596.453732,247253.1313,,
565.117417,587.677791,561.305645,581.250966,275216.7224,,
574.380911,575.311692,554.479913,561.83752,215493.797,,
540.828449,610.947332,537.238291,572.652316,1105651.773,,
528.373704,547.299598,528.373704,543.044596,134361.1612,,
530.988758,534.933499,524.163026,528.15209,42309.42985,,
536.30751,540.739803,524.428963,527.531569,63281.84776,,
532.98329,550.04762,532.98329,539.676053,93609.24179,,
519.730732,540.207928,519.730732,535.997249,128043,,
511.530989,526.955371,511.530989,522.168494,60562.26269,,
516.938387,516.938387,516.938387,516.938387,0,,
521.50365,530.988758,512.373125,516.938387,70723.53134,,
525.670005,533.337873,515.032501,518.711305,71433.99403,,
533.825425,542.95595,520.794483,524.207349,51434.19403,,
534.534592,548.451994,531.875216,536.484801,63711.42985,,
554.036684,554.036684,542.822981,550.579495,96893.89254,,
572.652316,583.289821,551.820537,555.853924,245010.4925,,
559.355436,619.191398,552.17512,571.49992,2325957.904,,
552.839964,560.552155,546.634754,556.430122,43916.50746,,
555.18908,555.18908,555.18908,555.18908,0,,
553.150225,564.895803,550.490849,555.18908,96601.99702,,
548.717931,562.901271,540.784126,557.848456,104407.1731,,
553.238871,557.227935,540.252251,545.792618,32818.97015,,
531.875216,558.468977,531.875216,552.352412,71984.7403,,
549.028192,556.25283,533.648134,536.61777,35774.27463,,
554.923142,560.197572,540.961418,546.546108,61972.17313,,
549.693036,568.220023,549.693036,560.729447,138949.9791,,
542.512721,559.754342,541.626262,555.100434,171925.3612,,
517.691877,547.654181,516.273543,542.690012,311333.5612,,
493.314263,527.753183,489.901397,515.91896,213276.4925,,
479.618476,495.619056,476.914777,493.314263,127787.4537,,
484.405353,484.405353,484.405353,484.405353,0,,
484.405353,484.405353,484.405353,484.405353,0,,
495.619056,499.60812,482.277852,484.405353,81459.7791,,
497.303327,509.625103,492.871034,495.353118,137906.8657,,
483.119988,502.577756,483.119988,497.524942,224382.8418,,
482.233529,490.211658,480.106029,481.391394,51925.4597,,
480.72655,493.757492,474.344047,486.133948,75328.87164,,
490.211658,490.211658,477.047746,478.953632,40719.97612,,
482.233529,494.643951,474.255401,485.956656,56269.74627,,
493.979107,499.253536,482.189206,484.272384,86489.19403,,
478.953632,505.281455,478.953632,489.546814,147846.7343,,
481.302748,481.302748,481.302748,481.302748,0,,
